༄༅ རྒྱ་ གར་ སྐད་ དུ 328
པ་ ནི་ ཤེས་ རབ་ ཀྱི་ 266
པ་ ནི་ མངོན་ པར་ འདུ་ 53
པ་ ནི་ བྱང་ ཆུབ་ ཀྱི་ 56
པ་ ནི་ བྱང་ ཆུབ་ སེམས་ 470
པ་ ནི་ སེམས་ ཅན་ ཐམས་ 104
པ་ ནི་ སེམས་ ཅན་ དམྱལ་ 47
པ་ ནི་ ལན་ སུམ་ ཅུ་ 44
པ་ ནི་ ངོ་ མཚར་ ཏོ 50
པ་ ནི་ ངོ་ མཚར་ ལགས་ 73
པ་ ནི་ བླ་ ན་ མེད་ 51
པ་ ནི་ གཅིག་ ཏུ་ གནག་ 55
པ་ ནི་ གཅིག་ མ་ ལགས་ 258
པ་ ནི་ ཕྱིན་ ཅི་ ལོག་ 40
པ་ ནི་ སྔ་ མ་ བཞིན་ 54
པ་ ནི་ ཕ་ རོལ་ ཏུ་ 44
པ་ ནི་ ཡོ་ བྱད་ དོ 56
པ་ ནི་ དངོས་ པོ་ མྱེད་ 119
པ་ ནི་ སྟོང་ པ་ ཉིད་ 57
པ་ ནི་ བསམ་ གྱིས་ མི་ 68
པ་ ནི་ ཏིང་ ངེ་ འཛིན་ 41
པ་ ནི་ དམྱིགས་ སུ་ མྱེད་ 199
པ་ ནི་ སྤྲོར་ མྱེད་ པའོ 55
པ་ ཡི །_། སངས་ རྒྱས་ 111
པ་ ཡི །_། ཡི་ གེ་ 51
པ་ ཡི །_། དེ་ བཞིན་ 48
པ་ ཡི །_། སྐྱེ་ བའི་ 89
པ་ ཡི །_། བྱང་ ཆུབ་ 79
པ་ ཡི །_། སེམས་ ཅན་ 52
པ་ ཡི །_། དཀྱིལ་ འཁོར་ 40
པ་ ཡི །_། རྡོ་ རྗེ་ 58
པ་ ཡི །_། ཡེ་ ཤེས་ 45
པ་ ཀུན་ འཁོར་ དང་ །_ 57
པ་ ཀུན་ འཁོར་ གྱི་ ལྷ་ 51
པ་ ཀུན་ བྱེད་ རྒྱལ་ པོ་ 91
པ་ ཀུན་ ཏུ་ མཐའ་ ཡས་ 157
པ་ ཀུན་ འབྱུང་ བ་ ཤེས་ 461
པ་ ཀུན་ འབྱུང་ བ་ ཤེས 53
པ་ ཀུན་ ནས་ གནས་ པར་ 117
པ་ ཀུན་ ནས་ ཉོན་ མོངས་ 182
པ་ ཀུན་ དགའ་ བོས་ འདི་ 177
པ་ ཀུན་ དགའ་ བོས་ བཅོམ་ 180
པ་ ཀུན་ དགའ་ བོས་ ཐལ་ 45
པ་ ཀུན་ དགའ་ བོས་ བཙུན་ 44
པ་ ཀུན་ དགའ་ བོ་ དང་ 161
པ་ ཀུན་ དགའ་ བོ་ ལ་ 668
པ་ ཀུན་ དགའ་ བོ་ འདི་ 57
པ་ ཀུན་ དགའ་ བོ་ བཅོམ་ 77
པ་ ཀུན་ དགའ་ བོ་ སྟན་ 54
པ་ དགེ་ བའི་ རྩ་ བ་ 82
པ་ དགེ་ སློང་ གི་ དགེ་ 464
པ་ དགེ་ སློང་ གི་ དངོས་ 134
པ་ དགེ་ སློང་ རྣམས་ ཀྱིས་ 49
པ་ དགེ་ སློང་ དག་ གིས་ 230
པ་ དགེ་ སློང་ གིས་ དགེ་ 248
པ་ དགེ་ སློང་ གིས་ བསྙེན་ 43
པ་ དགེ་ སློང་ གིས་ ཁྱིམ་ 42
པ་ དགེ་ སློང་ གིས་ གཉེན་ 47
པ་ དགེ་ སློང་ མས་ དགེ་ 53
པ་ ཡིན །_། སངས་ རྒྱས་ 83
པ་ ཡིན །_། གང་ ཞིག་ 104
པ་ ཡིན །_། ང་ ལ་ 69
པ་ ཡིན །_། ཞེས་ གསུངས་ 42
པ་ ཡིན །_། དེ་ ཡི་ 40
པ་ ཡིན །_། དེ་ དག་ 46
པ་ ཡིན །_། དེ་ བཞིན་ 77
པ་ ཡིན །_། དེ་ ནས་ 127
པ་ ཡིན །_། དེ་ ལྟར་ 43
པ་ ཡིན །_། བྱང་ ཆུབ་ 47
པ་ ཡིན །_། སེམས་ ཅན་ 45
པ་ ཡིན །_། རྡོ་ རྗེ་ 41
པ་ ཡིན །_ འཇིག་ རྟེན་ 46
པ་ ཡིན །_ སངས་ རྒྱས་ 267
པ་ ཡིན །_ རབ་ འབྱོར་ 135
པ་ ཡིན །_ དེ་ བཞིན་ 82
པ་ ཡིན །_ བདག་ ཀྱང་ 66
པ་ ཡིན །_ བྱང་ ཆུབ་ 112
པ་ ཡིན །_ གཞན་ གང་ 47
པ་ ཡིན །_ གཞན་ ཡང་ 168
པ་ ཡིན །_ སེམས་ ཅན་ 161
པ་ ཡིན །_ སྨྲས་ པ 66
པ་ ཡིན །_ ཅིའི་ ཕྱིར་ 109
པ་ ཡིན །_ རིགས་ དེ་ 48
པ་ ཡིན །_ འཇམ་ དཔལ་ 67
པ་ རྣམས་ སོ །_། འདི་ 71
པ་ རྣམས་ སོ །_། རབ་ 52
པ་ རྣམས་ སོ །_། དེ་ 59
པ་ རྣམས་ དང་ །_ སོ་ 174
པ་ རྣམས་ དང་ །_ དབང་ 189
པ་ རྣམས་ དང་ །_ སངས་ 179
པ་ རྣམས་ དང་ །_ གང་ 46
པ་ རྣམས་ དང་ །_ རྣམ་ 249
པ་ རྣམས་ དང་ །_ རང་ 85
པ་ རྣམས་ དང་ །_ ཡང་ 76
པ་ རྣམས་ དང་ །_ དེ་ 58
པ་ རྣམས་ དང་ །_ བྱང་ 105
པ་ རྣམས་ དང་ །_ ལན་ 40
པ་ རྣམས་ དང་ །_ མཐར་ 50
པ་ རྣམས་ དང་ །_ སྟོང་ 120
པ་ རྣམས་ དང་ །_ གཟུགས་ 201
པ་ རྣམས་ དང་ །_ བསམ་ 183
པ་ རྣམས་ དང་ །_ ཏིང་ 174
པ་ རྣམས་ དང་ ལྷན་ ཅིག་ 111
པ་ རྣམས་ ལ་ ཕྱག་ འཚལ་ 90
པ་ རྣམས་ ལ་ གནས་ པར་ 51
པ་ རྣམས་ ལ་ དགེ་ བའི་ 64
པ་ རྣམས་ ལ་ གནས །_ 41
པ་ རྣམས་ ལ་ ཡོངས་ སུ་ 91
པ་ རྣམས་ ལ་ མངོན་ པར་ 97
པ་ རྣམས་ ལ་ སྤྱོད་ པའི་ 50
པ་ རྣམས་ ལ་ སྤྱོད་ པ་ 106
པ་ རྣམས་ ལ་ ཆགས་ པ་ 45
པ་ རྣམས་ ལ་ སྐུར་ པ་ 44
པ་ རྣམས་ འཇིག་ རྟེན་ དུ་ 42
པ་ རྣམས་ སྡུག་ བསྔལ་ ལས་ 46
པ་ རྣམས་ སྡུག་ ཅེས་ བྱ་ 42
པ་ རྣམས་ ཀྱི་ འཇིག་ རྟེན་ 54
པ་ རྣམས་ ཀྱི་ ཆོས་ ཀྱི་ 43
པ་ རྣམས་ ཀྱི་ ཆོས་ ཉིད་ 101
པ་ རྣམས་ ཀྱི་ མཆོག་ ཏུ་ 176
པ་ རྣམས་ ཀྱི་ དགེ་ བའི་ 43
པ་ རྣམས་ ཀྱི་ རྣམ་ པར་ 94
པ་ རྣམས་ ཀྱི་ རང་ བཞིན་ 103
པ་ རྣམས་ ཀྱི་ དེ་ བཞིན་ 306
པ་ རྣམས་ ཀྱི་ མ་ སྐྱེས་ 60
པ་ རྣམས་ ཀྱི་ སྐྱེ་ བ་ 72
པ་ རྣམས་ ཀྱི་ ནང་ དུ་ 81
པ་ རྣམས་ ཀྱི་ ནང་ ན་ 74
པ་ རྣམས་ ཀྱི་ བྱང་ ཆུབ་ 49
པ་ རྣམས་ ཀྱི་ དོན་ དུ་ 49
པ་ རྣམས་ ཀྱི་ དོན་ བྱས་ 61
པ་ རྣམས་ ཀྱི་ སྤྱོད་ ཡུལ་ 56
པ་ རྣམས་ ཀྱི་ ངོ་ བོ་ 98
པ་ རྣམས་ ཀྱི་ མཚན་ ཉིད་ 46
པ་ རྣམས་ ཀྱི་ སྟོང་ པ་ 40
པ་ རྣམས་ ཀྱི་ འགྲིབ་ པ་ 56
པ་ རྣམས་ སུ་ འགྱུར་ བ་ 83
པ་ རྣམས་ གང་ ཡིན་ པ་ 51
པ་ རྣམས་ ཡིན་ ཏེ །_ 69
པ་ རྣམས་ ཡིན་ ནོ །_། 328
པ་ རྣམས་ ནི་ ཟིན་ པའི་ 64
པ་ རྣམས་ ནི་ རྣམ་ པར་ 64
པ་ རྣམས་ ནི་ ཕྱི་ རོལ་ 61
པ་ རྣམས་ ནི་ ཡོ་ བྱད་ 67
པ་ རྣམས་ བྱུང་ ཡང་ རུང་ 67
པ་ རྣམས་ ཀྱིས་ སོ །_། 40
པ་ རྣམས་ ཀྱིས་ རྣམ་ པར་ 57
པ་ རྣམས་ ཀྱིས་ ཡོངས་ སུ་ 165
པ་ རྣམས་ ཀྱིས་ སྟོང་ སྟེ 60
པ་ རྣམས་ ཀྱིས་ སྟོང་ ངོ་ 67
པ་ རྣམས་ ཞེས་ བྱ་ བ་ 41
པ་ རྣམས་ ཞེས་ བྱ་ བར་ 52
པ་ རྣམས་ ཡང་ དག་ པར་ 73
པ་ རྣམས་ ཡོངས་ སུ་ མྱ་ 52
པ་ རྣམས་ ཡོངས་ སུ་ གཟུང་ 59
པ་ རྣམས་ ཡོངས་ སུ་ མ་ 47
པ་ རྣམས་ ཡོངས་ སུ་ རྫོགས་ 190
པ་ རྣམས་ འབྱུང་ བར་ འགྱུར་ 49
པ་ རྣམས་ བདག་ ཅེས་ བྱ་ 57
པ་ རྣམས་ རྟག་ ཅེས་ བྱ་ 74
པ་ རྣམས་ བདེ་ ཞེས་ བྱ་ 52
པ་ རྣམས་ མ་ ཡིན་ ནོ 70
པ་ རྣམས་ མ་ ཡིན །_ 55
པ་ རྣམས་ མ་ བྱུང་ ཡང་ 43
པ་ རྣམས་ མ་ བཅིངས་ མ་ 50
པ་ རྣམས་ ཞི་ ཞེས་ བྱ་ 68
པ་ རྣམས་ ཡོད་ དོ །_། 239
པ་ རྣམས་ ལས་ ཡོངས་ སུ་ 59
པ་ རྣམས་ ལས་ སེམས་ རྣམ་ 127
པ་ རྣམས་ ལས་ གུད་ ན་ 89
པ་ རྣམས་ གསན་ དུ་ གསོལ 208
པ་ རྣམས་ སམ །_ སོ་ 40
པ་ རྣམས་ སམ །_ རྣམ་ 59
པ་ རྣམས་ སམ །_ གཟུགས་ 42
པ་ རྣམས་ སམ །_ ཏིང་ 40
པ་ རྣམས་ དབེན་ ཞེས་ བྱ་ 49
པ་ རྣམས་ མཚན་ མ་ ཡོད་ 43
པ་ རྣམས་ སྟོང་ ཞེས་ བྱ་ 77
པ་ རྣམས་ ལགས །_ ཇི་ 115
པ་ རྣམས་ སྨོན་ པ་ ཡོད་ 41
པ་ སྨན་ གྱི་ བླ་ བཻ་ 42
པ་ རྣམ་ པ་ ཐམས་ ཅད་ 101
པ་ རྣམ་ པ་ དུ་ མ་ 83
པ་ རྣམ་ པ་ དེ་ ལྟ་ 50
པ་ རྣམ་ པ་ མང་ པོ་ 78
པ་ རྣམ་ པ་ ཐ་ དད་ 75
པ་ རྣམ་ པ་ སྣ་ ཚོགས་ 446
པ་ རྣམ་ པར་ ཐར་ པ་ 42
པ་ རྣམ་ པར་ འཇིག་ པ་ 228
པ་ རྣམ་ པར་ དག་ པའི་ 241
པ་ རྣམ་ པར་ དག་ པ་ 3465
པ་ རྣམ་ པར་ དག་ པ 1374
པ་ རྣམ་ པར་ དག་ པས་ 58
པ་ རྣམ་ པར་ དག་ པར་ 129
པ་ རྣམ་ པར་ དག་ པའོ 85
པ་ རྣམ་ པར་ དག་ པས 1697
པ་ རྣམ་ པར་ གཞག་ པའི་ 99
པ་ རྣམ་ པར་ གཞག་ པ་ 43
པ་ རྣམ་ པར་ སྣང་ མཛད་ 160
པ་ རྣམ་ པར་ སྤྲུལ་ པ་ 42
པ་ རྣམ་ པར་ འཁྲུག་ པར་ 59
པ་ རྣམ་ པར་ བསྒོམ་ པའི་ 43
པ་ རྣམ་ པར་ བསྒོམ་ པ་ 159
པ་ རྣམ་ པར་ བསྒོམ་ པའོ 264
པ་ རྣམ་ པར་ སྤངས །_། 49
པ་ རྐང་ པ་ ལ་ ཕྱག་ 41
པ་ གཉིས་ ལ་ ཕྱག་ འཚལ་ 74
པ་ གཉིས་ ལ་ སྤྱི་ བོས་ 95
པ་ གཉིས་ ལ་ མགོ་ བོས་ 100
པ་ གཉིས་ ལ་ གཏུགས་ ཏེ་ 60
པ་ གཉིས་ སུ་ མྱི་ འགྱུར་ 125
པ་ ཟབ་ མོ་ འདི་ ལ་ 356
པ་ ཟབ་ མོ་ འདི་ ནི་ 43
པ་ ཟབ་ མོ་ འདི་ ཡི་ 94
པ་ ཟབ་ མོ་ འདི་ ཐོས་ 104
པ་ ཟབ་ མོ་ འདི་ འཛིན་ 42
པ་ ཟབ་ མོ་ འདི་ བསྟན་ 85
པ་ ཟབ་ མོ་ འདི་ ཉན་ 41
པ་ ཟབ་ མོ་ འདི་ འདྲི་ 172
པ་ ཟབ་ པའི་ ཕྱིར་ ཆོས་ 55
པ་ ཟབ་ བོ །_། རབ་ 103
པ་ ཟབ་ བོ །_། ཤ་ 110
པ་ འཁོར་ དང་ བཅས་ པ་ 40
པ་ ལས །_ དེའི་ འོག་ 168
པ་ ཐབས་ ཀྱི་ ཞགས་ པ་ 43
པ་ བཟང་ པོ་ འདི་ ཉིད་ 142
པ་ བཟང་ པོའི་ བྱང་ ཆུབ་ 52
པ་ བྱེད་ པ་ དང་ །_ 162
པ་ བྱེད་ པར་ འགྱུར་ རོ 86
པ་ བྱེད་ པར་ འགྱུར །_། 40
པ་ བྱེད་ དོ །_། དེ་ 47
པ་ ཡི་ ནི་ དང་ པོ་ 83
པ་ ཡི་ ནི་ གསུམ་ པ་ 64
པ་ ཡི་ ནི་ བཞི་ པ་ 59
པ་ ཡི་ ནི་ ལྔ་ པ་ 59
པ་ འཇུག་ སྲེད་ ཀྱི་ རྒྱལ་ 44
པ་ མྱ་ ངན་ འདས་ ནས་ 54
པ་ མྱ་ ངན་ ལས་ འདས་ 132
པ་ ན །_། དེ་ ཡི་ 40
པ་ ན །_། དེ་ ཚེ་ 42
པ་ ན །_། འབྲས་ བུ་ 66
པ་ ན །_ འཇིག་ རྟེན་ 243
པ་ ན །_ དགེ་ སློང་ 63
པ་ ན །_ ཡང་ དག་ 46
པ་ ན །_ དེ་ དག་ 211
པ་ ན །_ དེ་ བཞིན་ 84
པ་ ན །_ བསྐལ་ པར་ 268
པ་ ན །_ བཅོམ་ ལྡན་ 42
པ་ ན །_ བྱང་ ཆུབ་ 75
པ་ ན །_ སེམས་ ཅན་ 63
པ་ ན །_ གལ་ ཏེ་ 62
པ་ ན །_ དེས་ ཐོས་ 57
པ་ སྟོན་ པ་ དང་ །_ 59
པ་ སྟོན་ པར་ བྱེད་ པ་ 45
པ་ སྟོན་ མཛད་ པ །_། 45
པ་ རང་ བཞིན་ མ་ མཆིས་ 134
པ་ རང་ བཞིན་ གྱིས་ སྟོང་ 342
པ་ རང་ བཞིན་ མྱེད་ པར་ 89
པ་ བྱུང་ བ་ དང་ །_ 69
པ་ ཉིད་ རྒྱ་ ཆེན་ པོར་ 80
པ་ ཉིད་ དང་ །_ ཆོས་ 313
པ་ ཉིད་ དང་ །_ མཐའ་ 218
པ་ ཉིད་ དང་ །_ ཆེན་ 230
པ་ ཉིད་ དང་ །_ སྙིང་ 123
པ་ ཉིད་ དང་ །_ རྣམ་ 126
པ་ ཉིད་ དང་ །_ རང་ 632
པ་ ཉིད་ དང་ །_ ཡང་ 198
པ་ ཉིད་ དང་ །_ མི་ 135
པ་ ཉིད་ དང་ །_ དེ་ 153
པ་ ཉིད་ དང་ །_ བྱང་ 67
པ་ ཉིད་ དང་ །_ དོན་ 243
པ་ ཉིད་ དང་ །_ ཐོག་ 266
པ་ ཉིད་ དང་ །_ དྲན་ 64
པ་ ཉིད་ དང་ །_ ངོ་ 218
པ་ ཉིད་ དང་ །_ གསོག་ 118
པ་ ཉིད་ དང་ །_ ལམ་ 51
པ་ ཉིད་ དང་ །_ དབེན་ 43
པ་ ཉིད་ དང་ །_ ཕྱི་ 559
པ་ ཉིད་ དང་ །_ འདུས་ 445
པ་ ཉིད་ དང་ །_ མཚན་ 1850
པ་ ཉིད་ དང་ །_ དངོས་ 544
པ་ ཉིད་ དང་ །_ དོར་ 217
པ་ ཉིད་ དང་ །_ སྟོང་ 239
པ་ ཉིད་ དང་ །_ མྱི་ 97
པ་ ཉིད་ དང་ ནི །_། 51
པ་ ཉིད་ དང་ ཡང་ ཉེ་ 108
པ་ ཉིད་ དང་ ལྡན་ པའི་ 1686
པ་ ཉིད་ དང་ ཐོག་ མ་ 73
པ་ ཉིད་ དང་ རྗེས་ སུ་ 43
པ་ ཉིད་ དང་ མཚན་ མ་ 346
པ་ ཉིད་ དང་ འབྲེལ་ པ་ 43
པ་ ཉིད་ ཐམས་ ཅད་ དང་ 249
པ་ ཉིད་ ལ་ བཞུགས་ སོ 103
པ་ ཉིད་ ལ་ མཐའ་ འམ་ 97
པ་ ཉིད་ ལ་ བསླབ་ པར་ 104
པ་ ཉིད་ ལ་ གང་ གཉིས་ 106
པ་ ཉིད་ ལ་ གནས་ པ་ 122
པ་ ཉིད་ ལ་ གནས་ པར་ 164
པ་ ཉིད་ ལ་ འཇུག་ པ་ 42
པ་ ཉིད་ ལ་ གནས །_ 131
པ་ ཉིད་ ལ་ འདས་ པའི་ 123
པ་ ཉིད་ ལ་ རང་ བཞིན་ 59
པ་ ཉིད་ ལ་ ཡང་ དག་ 83
པ་ ཉིད་ ལ་ ཡང་ འགྱུར་ 42
པ་ ཉིད་ ལ་ རབ་ ཏུ་ 79
པ་ ཉིད་ ལ་ མི་ དམིགས་ 41
པ་ ཉིད་ ལ་ ཤིན་ ཏུ་ 44
པ་ ཉིད་ ལ་ ཡོངས་ སུ་ 115
པ་ ཉིད་ ལ་ བརྩོན་ ན་ 94
པ་ ཉིད་ ལ་ བརྩོན་ པར་ 70
པ་ ཉིད་ ལ་ མ་ འོངས་ 69
པ་ ཉིད་ ལ་ མངོན་ པར་ 193
པ་ ཉིད་ ལ་ སྤྱོད་ པའི་ 93
པ་ ཉིད་ ལ་ སྤྱོད་ པ་ 288
པ་ ཉིད་ ལ་ སྤྱོད་ ཅིང་ 78
པ་ ཉིད་ ལ་ ངོ་ བོ་ 56
པ་ ཉིད་ ལ་ ཆགས་ པ་ 68
པ་ ཉིད་ ལ་ རྟོག་ པ་ 46
པ་ ཉིད་ ལ་ སྤྱད་ པར་ 43
པ་ ཉིད་ ལ་ ཡིད་ ཆེས་ 70
པ་ ཉིད་ ལ་ མོས་ པ་ 45
པ་ ཉིད་ ལ་ མོས་ ཤིང་ 41
པ་ ཉིད་ ལ་ སློབ་ པ་ 89
པ་ ཉིད་ ལ་ སློབ་ བོ 156
པ་ ཉིད་ ལ་ ད་ ལྟར་ 63
པ་ ཉིད་ ལ་ སྤྱད །_ 40
པ་ ཉིད་ ལ་ སྤྱོད །_ 40
པ་ ཉིད་ ལ་ བསམ་ པ་ 44
པ་ ཉིད་ ལ་ དགོད་ པར་ 102
པ་ ཉིད་ ལ་ རློམ་ སེམས་ 50
པ་ ཉིད་ ལ་ མྱེད་ ཅིང་ 40
པ་ ཉིད་ ལ་ མྱི་ གནས་ 44
པ་ ཉིད་ ལ་ མྱི་ སྤྱོད་ 62
པ་ ཉིད་ ལ་ མྱི་ སྦྱོར་ 42
པ་ ཉིད་ ལ་ མྱི་ དམྱིགས་ 101
པ་ ཉིད་ ལ་ དབྲི་ བ་ 43
པ་ ཉིད་ འཇིག་ རྟེན་ དུ་ 140
པ་ ཉིད་ འཇིག་ རྟེན་ ན་ 48
པ་ ཉིད་ དུ་ གནས་ པ་ 169
པ་ ཉིད་ དུ་ ངེས་ པར་ 88
པ་ ཉིད་ དུ་ ཡང་ དག་ 67
པ་ ཉིད་ དུ་ མི་ སྦྱོར་ 134
པ་ ཉིད་ དུ་ ཡོངས་ སུ་ 251
པ་ ཉིད་ དུ་ འབྱུང་ བར་ 133
པ་ ཉིད་ དུ་ འབྱུང་ ངོ་ 63
པ་ ཉིད་ དུ་ འགྱུར་ རོ 48
པ་ ཉིད་ དུ་ འགྱུར །_། 73
པ་ ཉིད་ དུ་ མངོན་ པར་ 56
པ་ ཉིད་ དུ་ ལྟ་ བ་ 42
པ་ ཉིད་ དུ་ སེམས་ བསྐྱེད་ 88
པ་ ཉིད་ དུ་ རིག་ པར་ 278
པ་ ཉིད་ དུ་ ཡིད་ ལ་ 105
པ་ ཉིད་ དུ་ སྦྱོར་ བ་ 101
པ་ ཉིད་ དུ་ སློབ་ པ་ 869
པ་ ཉིད་ དུ་ གདགས་ པ་ 64
པ་ ཉིད་ དུ་ བལྟའོ །_། 115
པ་ ཉིད་ སྡུག་ བསྔལ་ ཞེས་ 75
པ་ ཉིད་ སྡུག་ བསྔལ་ ལོ་ 68
པ་ ཉིད་ སྡུག་ ཅེས་ བྱ་ 84
པ་ ཉིད་ གཏིང་ དཔག་ དཀའ་ 42
པ་ ཉིད་ མེད་ དེ །_ 125
པ་ ཉིད་ ཀྱི་ འཇིག་ རྟེན་ 149
པ་ ཉིད་ ཀྱི་ ཆོས་ རྣམས་ 73
པ་ ཉིད་ ཀྱི་ ཆོས་ ཉིད་ 249
པ་ ཉིད་ ཀྱི་ བར་ དང་ 96
པ་ ཉིད་ ཀྱི་ བར་ ལ་ 264
པ་ ཉིད་ ཀྱི་ བར་ དུ་ 662
པ་ ཉིད་ ཀྱི་ བར་ ནི་ 61
པ་ ཉིད་ ཀྱི་ བར་ གྱི་ 198
པ་ ཉིད་ ཀྱི་ བར་ ཡང་ 50
པ་ ཉིད་ ཀྱི་ བར་ དག་ 67
པ་ ཉིད་ ཀྱི་ བར་ གྱིས་ 59
པ་ ཉིད་ ཀྱི་ རང་ བཞིན་ 334
པ་ ཉིད་ ཀྱི་ ཡང་ དག་ 46
པ་ ཉིད་ ཀྱི་ དེ་ བཞིན་ 1127
པ་ ཉིད་ ཀྱི་ ལེགས་ པ་ 42
པ་ ཉིད་ ཀྱི་ ཕྱིར་ དང་ 82
པ་ ཉིད་ ཀྱི་ ཕྱིར་ རྣམ་ 115
པ་ ཉིད་ ཀྱི་ ཕྱིར་ མི་ 120
པ་ ཉིད་ ཀྱི་ ཕྱིར་ ཡོད་ 81
པ་ ཉིད་ ཀྱི་ ཕྱིར་ བྱང་ 58
པ་ ཉིད་ ཀྱི་ ཕྱིར་ རོ 219
པ་ ཉིད་ ཀྱི་ ཕྱིར་ ས་ 180
པ་ ཉིད་ ཀྱི་ མ་ སྐྱེས་ 119
པ་ ཉིད་ ཀྱི་ སྐྱེ་ བ་ 137
པ་ ཉིད་ ཀྱི་ སྐྱེ་ བའི་ 41
པ་ ཉིད་ ཀྱི་ སེམས་ དང་ 84
པ་ ཉིད་ ཀྱི་ ངོ་ བོ་ 199
པ་ ཉིད་ ཀྱི་ རྗེས་ སུ་ 84
པ་ ཉིད་ ཀྱི་ འཕེལ་ བ་ 60
པ་ ཉིད་ ཀྱི་ སླད་ དུ 117
པ་ ཉིད་ ཀྱི་ སླད་ དུ་ 73
པ་ ཉིད་ ཀྱི་ མཚན་ ཉིད་ 151
པ་ ཉིད་ ཀྱི་ མཚན་ མ་ 42
པ་ ཉིད་ ཀྱི་ ཕྱིར །_ 873
པ་ ཉིད་ ཀྱི་ དཔག་ པ་ 42
པ་ ཉིད་ ཀྱི་ སྔོན་ གྱི་ 62
པ་ ཉིད་ ཀྱི་ ཕ་ རོལ་ 129
པ་ ཉིད་ ཀྱི་ འདྲེ་ བ་ 43
པ་ ཉིད་ ཀྱི་ ཡོན་ ཏན་ 96
པ་ ཉིད་ ཀྱི་ སྟོང་ པ་ 151
པ་ ཉིད་ ཀྱི་ ཏིང་ ངེ་ 154
པ་ ཉིད་ ཀྱི་ ཡེ་ ཤེས་ 245
པ་ ཉིད་ ཀྱི་ འབྲེལ་ པ་ 44
པ་ ཉིད་ ཀྱི་ འགག་ པ་ 44
པ་ ཉིད་ ཀྱི་ འགྲིབ་ པ་ 111
པ་ ཉིད་ གང་ ཡིན་ པ་ 726
པ་ ཉིད་ གང་ ཞེ་ ན 110
པ་ ཉིད་ གང་ ལགས་ པ་ 224
པ་ ཉིད་ ཡིན་ ནོ །_། 100
པ་ ཉིད་ ནི་ འགྲོ་ བ་ 116
པ་ ཉིད་ ནི་ གནས་ པ་ 81
པ་ ཉིད་ ནི་ འདི་ ནི་ 89
པ་ ཉིད་ ནི་ རྣམ་ པ་ 42
པ་ ཉིད་ ནི་ རང་ བཞིན་ 81
པ་ ཉིད་ ནི་ ཤིན་ ཏུ་ 67
པ་ ཉིད་ ནི་ བྱང་ ཆུབ་ 68
པ་ ཉིད་ ནི་ མིང་ ཙམ་ 191
པ་ ཉིད་ ནི་ ཡོ་ བྱད་ 110
པ་ ཉིད་ ནི་ དངོས་ པོ་ 49
པ་ ཉིད་ ནི་ ཁམས་ གསུམ་ 82
པ་ ཉིད་ ཀུན་ ཏུ་ མཐའ་ 78
པ་ ཉིད་ པས་ ཤེས་ རབ་ 62
པ་ ཉིད་ རྣམ་ པ་ ཐམས་ 158
པ་ ཉིད་ རྣམ་ པར་ རྒྱལ་ 95
པ་ ཉིད་ རྣམ་ པར་ དག་ 7081
པ་ ཉིད་ རྣམ་ པར་ འཁྲུག་ 154
པ་ ཉིད་ རྣམ་ པར་ བསྒོམ་ 47
པ་ ཉིད་ རྣམ་ པར་ སྤྲོས་ 45
པ་ ཉིད་ སྟོན་ པར་ བྱེད་ 42
པ་ ཉིད་ རང་ བཞིན་ གྱིས་ 129
པ་ ཉིད་ ཉིད་ ཀྱང་ ཆོས་ 41
པ་ ཉིད་ ཀྱིས་ རྣམ་ པར་ 60
པ་ ཉིད་ ཀྱིས་ འཁོར་ བ་ 72
པ་ ཉིད་ ཀྱིས་ ཡོངས་ སུ་ 352
པ་ ཉིད་ ཀྱིས་ ཀྱང་ རློམ་ 949
པ་ ཉིད་ ཀྱིས་ སྟོང་ །_ 55
པ་ ཉིད་ ཀྱིས་ སྟོང་ པའི་ 43
པ་ ཉིད་ ཀྱིས་ སྟོང་ པ་ 42
པ་ ཉིད་ ཀྱིས་ སྟོང་ སྟེ 140
པ་ ཉིད་ ཀྱིས་ སྟོང་ ངོ་ 143
པ་ ཉིད་ ཀྱིས་ རློམ་ སེམས་ 44
པ་ ཉིད་ ཡང་ དག་ པར་ 390
པ་ ཉིད་ མི་ རྟག་ ཅེས་ 59
པ་ ཉིད་ ཤིན་ ཏུ་ རྣམ་ 41
པ་ ཉིད་ ཤིན་ ཏུ་ བྱིན་ 103
པ་ ཉིད་ ཤིན་ ཏུ་ དབེན་ 69
པ་ ཉིད་ དེ་ ལ་ སྒོམ་ 40
པ་ ཉིད་ དེ་ ཡང་ དག་ 42
པ་ ཉིད་ དེ་ ལྟར་ བསྟན་ 44
པ་ ཉིད་ ཡོངས་ སུ་ དག་ 1096
པ་ ཉིད་ ཡོངས་ སུ་ གཟུང་ 107
པ་ ཉིད་ ཡོངས་ སུ་ འཛིན་ 61
པ་ ཉིད་ ཡོངས་ སུ་ མ་ 133
པ་ ཉིད་ ཡོངས་ སུ་ རྫོགས་ 602
པ་ ཉིད་ ཡོངས་ སུ་ བཟུང་ 46
པ་ ཉིད་ ཡོངས་ སུ་ སྦྱང་ 51
པ་ ཉིད་ ཡོངས་ སུ་ མྱི་ 97
པ་ ཉིད་ ཀྱང་ ཆོས་ ཀྱི་ 107
པ་ ཉིད་ ཀྱང་ རྣམ་ པ་ 67
པ་ ཉིད་ ཀྱང་ རྣམ་ པར་ 108
